parent_product_id,title,source_url,payload_sku,missing_sku_count,category_match_status,category_match_score,matched_product_id,matched_product_sku,matched_product_name,category_ids,category_paths,image_count,first_image_url
30239,Kartri Millennium Polyester Shower Curtain With Sewn Eyelets 36x72 White 24 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Millennium-Polyester-Shower-Curtain-With-Sewn-Eyelets-36x72-White-24-Per-Case-Price-Per-Each_p_30239.html,ML-1-36x72,1,matched,45.0,110126,ML2007,Kartri | Millennium | Polyester Shower Curtain w/ Sewn Eyelets | Pack of 12,5446,Hotel Bathroom Supplies > Hotel Shower Curtains,1,https://www.ahscompany.com/assets/images/kartri/ml2007.jpg
19870,Kartri Satein Woven Polyester Shower Curtain With Sewn Eyelets 72x72 White or Beige 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Satein-Woven-Polyester-Shower-Curtain-With-Sewn-Eyelets-72x72-White-or-Beige-12-Per-Case-Price-Per-Each_p_19870.html,SNW,2,matched,70.0,110134,SNWOVEN-1,KARTRI| SATEIN WOVEN| POLYESTER SHOWER CURTAIN W/ SEWN EYELETS PACK OF 12,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,3,https://www.ahscompany.com/assets/images/kartri/snwoven.jpg
30241,Kartri Satein Woven Polyester Shower Curtain With Sewn Eyelets 36x72 White or Beige 24 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Satein-Woven-Polyester-Shower-Curtain-With-Sewn-Eyelets-36x72-White-or-Beige-24-Per-Case-Price-Per-Each_p_30241.html,SNW-2,2,matched,54.55,110134,SNWOVEN-1,KARTRI| SATEIN WOVEN| POLYESTER SHOWER CURTAIN W/ SEWN EYELETS PACK OF 12,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,3,https://www.ahscompany.com/assets/images/kartri/snwoven.jpg
19842,Kartri Eco-Friendly Karlon Polyester Shower Curtain With Sewn Eyelets 72x72 White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Eco-Friendly-Karlon-Polyester-Shower-Curtain-With-Sewn-Eyelets-72x72-White-6-Per-Case-Price-Per-Each_p_19842.html,G-KNA,1,matched,47.14,110147,KN3000,Eco-Friendly Karlon Polyester Shower Curtain  by Kartri,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,1,https://www.ahscompany.com/assets/images/kartri/kn3000.jpg
19846,Kartri Nylon Shower Curtain With Sewn Eyelets 72x72 Beige 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Nylon-Shower-Curtain-With-Sewn-Eyelets-72x72-Beige-12-Per-Case-Price-Per-Each_p_19846.html,NYCH7272-2,1,matched,60.0,110148,NY2000-1,KARTRI| NYLON LINER W/ SEWN EYELETS PACK OF 12,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,1,https://www.ahscompany.com/assets/images/Kartri/nycnaex_1.jpg
27186,Kartri 6 Gauge Eco-Friendly Vinyl Shower Curtain With Metal Grommets 72x72 Frosty 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-6-Gauge-Eco-Friendly-Vinyl-Shower-Curtain-With-Metal-Grommets-72x72-Frosty-12-Per-Case-Price-Per-Each_p_27186.html,PF7272,1,matched,78.46,110151,SSCNA,KARTRI| 10 GAUGE PEBBLES| VINYL SHOWER CURTAIN W/ METAL GROMMETS 72x72 PACK OF 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,1,https://www.ahscompany.com/assets/images/kartri/pfree.jpg
19926,Kartri 6 Gauge Vintaff Vinyl Shower Curtain With Metal Grommets 72x72 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-6-Gauge-Vintaff-Vinyl-Shower-Curtain-With-Metal-Grommets-72x72-12-Per-Case-Price-Per-Each_p_19926.html,VT,5,matched,86.67,110174,VT6700-1,KARTRI| 6 GAUGE VINTAFF| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,2,https://www.ahscompany.com/assets/images/kartri/vt6700.jpg
29876,Kartri 6 Gauge Vintaff Vinyl Shower Curtain With Metal Grommets 36x72 24 Per Case Price Per Each,https://www.ahscompany.com/Kartri-6-Gauge-Vintaff-Vinyl-Shower-Curtain-With-Metal-Grommets-36x72-24-Per-Case-Price-Per-Each_p_29876.html,VT-2,5,matched,70.0,110173,VS5700-1,KARTRI| 5 GAUGE VINSOFT| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 24,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,2,https://www.ahscompany.com/assets/images/kartri/vt6700.jpg
19924,Kartri 7 Gauge See-Thru Vinyl Shower Curtain With Metal Grommets 72x72 Clear 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-7-Gauge-See-Thru-Vinyl-Shower-Curtain-With-Metal-Grommets-72x72-Clear-12-Per-Case-Price-Per-Each_p_19924.html,ST,1,matched,80.0,110172,ST2700-1,KARTRI| 7 GAUGE SEE-THRU| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 24,5446|5447|5448,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains || Clearance,1,https://www.ahscompany.com/assets/images/kartri/sta2700-13seethru12.jpg
29882,Kartri 7 Gauge See-Thru Vinyl Shower Curtain With Metal Grommets 36x72 Clear 24 Per Case Price Per Each,https://www.ahscompany.com/Kartri-7-Gauge-See-Thru-Vinyl-Shower-Curtain-With-Metal-Grommets-36x72-Clear-24-Per-Case-Price-Per-Each_p_29882.html,ST-2,1,matched,95.45,110172,ST2700-1,KARTRI| 7 GAUGE SEE-THRU| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 24,5446|5447|5448,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains || Clearance,1,https://www.ahscompany.com/assets/images/kartri/sta2700-13seethru12.jpg
19915,Kartri 8 Gauge Forester Vinyl Shower Curtain With Metal Grommets 72x72 White or Green 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-8-Gauge-Forester-Vinyl-Shower-Curtain-With-Metal-Grommets-72x72-White-or-Green-12-Per-Case-Price-Per-Each_p_19915.html,FT,2,matched,81.82,110154,FT8700-1,KARTRI| 8 GAUGE FORESTER| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,2,https://www.ahscompany.com/assets/images/kartri/ft8700-1_forester_white.jpg
29879,Kartri 8 Gauge Forester Vinyl Shower Curtain With Metal Grommets 36x72 White or Green 24 Per Case Price Per Each,https://www.ahscompany.com/Kartri-8-Gauge-Forester-Vinyl-Shower-Curtain-With-Metal-Grommets-36x72-White-or-Green-24-Per-Case-Price-Per-Each_p_29879.html,FT-2,2,matched,66.67,110154,FT8700-1,KARTRI| 8 GAUGE FORESTER| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,2,https://www.ahscompany.com/assets/images/kartri/ft8700-1_forester_white.jpg
19920,Kartri 8 Gauge San Crepe Vinyl Shower Curtain With Metal Grommets 72x72 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-8-Gauge-San-Crepe-Vinyl-Shower-Curtain-With-Metal-Grommets-72x72-12-Per-Case-Price-Per-Each_p_19920.html,SC,3,matched,123.0,110169,SC,KARTRI| 8 GAUGE SAN CREPE| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,2,https://www.ahscompany.com/assets/images/kartri/sc1700.jpg
29880,Kartri 8 Gauge San Crepe Vinyl Shower Curtain With Metal Grommets 36x72 24 Per Case Price Per Each,https://www.ahscompany.com/Kartri-8-Gauge-San-Crepe-Vinyl-Shower-Curtain-With-Metal-Grommets-36x72-24-Per-Case-Price-Per-Each_p_29880.html,SC-2,3,matched,106.82,110169,SC,KARTRI| 8 GAUGE SAN CREPE| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,2,https://www.ahscompany.com/assets/images/kartri/sc1700.jpg
19922,Kartri 8 Gauge Swirl Vinyl Shower Curtain With Metal Grommets 72x72 White 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-8-Gauge-Swirl-Vinyl-Shower-Curtain-With-Metal-Grommets-72x72-White-12-Per-Case-Price-Per-Each_p_19922.html,SW,1,matched,86.67,110170,SW2000-1,KARTRI| 8 GAUGE SWIRL| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,1,https://www.ahscompany.com/assets/images/kartri/sw2000.jpg
29881,Kartri 8 Gauge Swirl Vinyl Shower Curtain With Metal Grommets 36x72 White 24 Per Case Price Per Each,https://www.ahscompany.com/Kartri-8-Gauge-Swirl-Vinyl-Shower-Curtain-With-Metal-Grommets-36x72-White-24-Per-Case-Price-Per-Each_p_29881.html,SW-2,1,matched,70.0,110170,SW2000-1,KARTRI| 8 GAUGE SWIRL| VINYL SHOWER CURTAIN W/ METAL GROMMETS PACK OF 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,1,https://www.ahscompany.com/assets/images/kartri/sw2000.jpg
19910,Kartri 10 Gauge San Suede Vinyl Shower Curtain With Metal Grommets 72x72 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-10-Gauge-San-Suede-Vinyl-Shower-Curtain-With-Metal-Grommets-72x72-12-Per-Case-Price-Per-Each_p_19910.html,SS,7,matched,102.86,110153,SSCNAEX-1,Kartri| 10 Gauge San Suede Executive Flame Retardant| Vinyl Shower Curtain w/ Metal Grommets pack of 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,3,https://www.ahscompany.com/assets/images/kartri/ss9700.jpg
29877,Kartri 10 Gauge San Suede Vinyl Shower Curtain With Metal Grommets 36x72 24 Per Case Price Per Each,https://www.ahscompany.com/Kartri-10-Gauge-San-Suede-Vinyl-Shower-Curtain-With-Metal-Grommets-36x72-24-Per-Case-Price-Per-Each_p_29877.html,SS-2,7,matched,88.67,110153,SSCNAEX-1,Kartri| 10 Gauge San Suede Executive Flame Retardant| Vinyl Shower Curtain w/ Metal Grommets pack of 12,5446|5447,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Vinyl Curtains,3,https://www.ahscompany.com/assets/images/kartri/ss9700.jpg
28295,Kartri Nocturne Blend Top Sheet Full 85x110 50% poly 46% Cotton 4% Lycra White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Nocturne-Blend-Top-Sheet-Full-85x110-50-poly-46-Cotton-4-Lycra-White-6-Per-Case-Price-Per-Each_p_28295.html,NOC-F-1,1,matched,24.44,110137,KL4070-1,KARTRI| KATHRYN| FLAME RETARDANT POLY/AVORA BLEND| SHOWER CURTAIN W/ SEWN EYELETS PACK OF 8,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,1,https://www.ahscompany.com/assets/images/kartri/kartri-nocturne.jpg
28297,Kartri Nocturne Blend Top Sheet King 108x110 50% poly 46% Cotton 4% Lycra White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Nocturne-Blend-Top-Sheet-King-108x110-50-poly-46-Cotton-4-Lycra-White-6-Per-Case-Price-Per-Each_p_28297.html,NOC-K-1,1,matched,24.44,110137,KL4070-1,KARTRI| KATHRYN| FLAME RETARDANT POLY/AVORA BLEND| SHOWER CURTAIN W/ SEWN EYELETS PACK OF 8,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,1,https://www.ahscompany.com/assets/images/kartri/kartri-nocturne.jpg
28296,Kartri Nocturne Blend Top Sheet Queen 93x110 50% poly 46% Cotton 4% Lycra White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Nocturne-Blend-Top-Sheet-Queen-93x110-50-poly-46-Cotton-4-Lycra-White-6-Per-Case-Price-Per-Each_p_28296.html,NOC-Q-1,1,matched,24.44,110137,KL4070-1,KARTRI| KATHRYN| FLAME RETARDANT POLY/AVORA BLEND| SHOWER CURTAIN W/ SEWN EYELETS PACK OF 8,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,1,https://www.ahscompany.com/assets/images/kartri/kartri-nocturne.jpg
28294,Kartri Nocturne Blend Top Sheet Twin 72x110 50% poly 46% Cotton 4% Lycra White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Nocturne-Blend-Top-Sheet-Twin-72x110-50-poly-46-Cotton-4-Lycra-White-6-Per-Case-Price-Per-Each_p_28294.html,NOC-T-1,1,matched,36.32,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,1,https://www.ahscompany.com/assets/images/kartri/kartri-nocturne.jpg
27692,Kartri Impressions Nuage Decorative Top Sheet King 112x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Nuage-Decorative-Top-Sheet-King-112x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27692.html,IMPNK,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/nuage-1000.jpg
27693,Kartri Impressions Nuage Decorative Top Sheet Queen 96x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Nuage-Decorative-Top-Sheet-Queen-96x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27693.html,IMPNQ,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/nuage-1000.jpg
28101,Kartri Impressions Nuage Decorative Top Sheet Twin 74x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Nuage-Decorative-Top-Sheet-Twin-74x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_28101.html,IMPNT,1,matched,49.41,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/nuage-1000.jpg
27166,Kartri Impressions Santorini Decorative Top Sheet King 112x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Santorini-Decorative-Top-Sheet-King-112x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27166.html,IMPSK,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/imps-k-w.jpg
27167,Kartri Impressions Santorini Decorative Top Sheet Queen 96x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Santorini-Decorative-Top-Sheet-Queen-96x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27167.html,IMPSQ,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/imps-k-w.jpg
28102,Kartri Impressions Santorini Decorative Top Sheet Twin 74x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Santorini-Decorative-Top-Sheet-Twin-74x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_28102.html,IMPST,1,matched,49.41,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/imps-k-w.jpg
27168,Kartri Impressions Wave Decorative Top Sheet King 112x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Wave-Decorative-Top-Sheet-King-112x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27168.html,IMPWK,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,3,https://www.ahscompany.com/assets/images/kartri/impw-k-w.jpg
27169,Kartri Impressions Wave Decorative Top Sheet Queen 96x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Wave-Decorative-Top-Sheet-Queen-96x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27169.html,IMPWQ,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,3,https://www.ahscompany.com/assets/images/kartri/impw-k-w.jpg
28103,Kartri Impressions Wave Decorative Top Sheet Twin 74x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Wave-Decorative-Top-Sheet-Twin-74x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_28103.html,IMPWT,1,matched,49.41,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,3,https://www.ahscompany.com/assets/images/kartri/impw-k-w.jpg
27157,Kartri Urban Waffle Decorative Top Sheet With Square Corners Double 85x90 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Urban-Waffle-Decorative-Top-Sheet-With-Square-Corners-Double-85x90-100-Polyester-White-6-Per-Case-Price-Per-Each_p_27157.html,URBWA-D,1,matched,87.5,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/urban-k.jpg
27155,Kartri Urban Waffle Decorative Top Sheet With Square Corners King 105x95 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Urban-Waffle-Decorative-Top-Sheet-With-Square-Corners-King-105x95-100-Polyester-White-6-Per-Case-Price-Per-Each_p_27155.html,URBWA-K,1,matched,87.5,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/urban-k.jpg
27156,Kartri Urban Waffle Decorative Top Sheet With Square Corners Queen 90x95 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Urban-Waffle-Decorative-Top-Sheet-With-Square-Corners-Queen-90x95-100-Polyester-White-6-Per-Case-Price-Per-Each_p_27156.html,URBWA-Q,1,matched,87.5,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/urban-k.jpg
27158,Kartri Urban Waffle Decorative Top Sheet With Square Corners Twin 69x90 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Urban-Waffle-Decorative-Top-Sheet-With-Square-Corners-Twin-69x90-100-Polyester-White-6-Per-Case-Price-Per-Each_p_27158.html,URBWA-T,1,matched,101.33,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/urban-k.jpg
19968,Kartri Waffle Supreme Decorative Top Sheet With Square Corners Double 85x90 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Waffle-Supreme-Decorative-Top-Sheet-With-Square-Corners-Double-85x90-100-Polyester-White-6-Per-Case-Price-Per-Each_p_19968.html,WASU-D,1,matched,74.12,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/waffle-k.jpg
19966,Kartri Waffle Supreme Decorative Top Sheet With Square Corners King 105x95 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Waffle-Supreme-Decorative-Top-Sheet-With-Square-Corners-King-105x95-100-Polyester-White-6-Per-Case-Price-Per-Each_p_19966.html,WASU-K,1,matched,74.12,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/waffle-k.jpg
19967,Kartri Waffle Supreme Decorative Top Sheet With Square Corners Queen 90x95 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Waffle-Supreme-Decorative-Top-Sheet-With-Square-Corners-Queen-90x95-100-Polyester-White-6-Per-Case-Price-Per-Each_p_19967.html,WASU-Q,1,matched,74.12,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/waffle-k.jpg
19969,Kartri Waffle Supreme Decorative Top Sheet With Square Corners Twin 69x90 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Waffle-Supreme-Decorative-Top-Sheet-With-Square-Corners-Twin-69x90-100-Polyester-White-6-Per-Case-Price-Per-Each_p_19969.html,WASU-T,1,matched,87.5,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/waffle-k.jpg
30228,Kartri Quilted Metro Coverlet Full 90x98 100% Microfiber Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Metro-Coverlet-Full-90x98-100-Microfiber-Polyester-White-10-Per-Case-Price-Per-Each_p_30228.html,MC-D,1,weak_match,14.0,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/mc-k-w.jpg
27160,Kartri Quilted Metro Coverlet King 112x98 100% Microfiber Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Metro-Coverlet-King-112x98-100-Microfiber-Polyester-White-10-Per-Case-Price-Per-Each_p_27160.html,MC-K,1,weak_match,14.0,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/mc-k-w.jpg
27161,Kartri Quilted Metro Coverlet Queen 96x98 100% Microfiber Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Metro-Coverlet-Queen-96x98-100-Microfiber-Polyester-White-10-Per-Case-Price-Per-Each_p_27161.html,MC-Q,1,weak_match,14.0,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/mc-k-w.jpg
32674,Kartri Quilted Breezes Coverlet Double 90x98 100% Microfiber Polyester White 8 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Breezes-Coverlet-Double-90x98-100-Microfiber-Polyester-White-8-Per-Case-Price-Per-Each_p_32674.html,QIMPBD,1,matched,30.0,112466,hotel coverlet,Double Diamond Coverlet,5394|5415|5594,Hotel Bedding Supply || Hotel Bedding Supply > Bedding Ensemble > Hotel Coverlets || Hotel Bedding Supply > Bedding Ensemble,4,https://www.ahscompany.com/assets/images/kartri/qimpbk-1.jpg
27170,Kartri Quilted Breezes Coverlet King 112x98 100% Microfiber Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Breezes-Coverlet-King-112x98-100-Microfiber-Polyester-White-6-Per-Case-Price-Per-Each_p_27170.html,QIMPBK,1,weak_match,14.44,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/qimpbk-1.jpg
