batch_number,cleanup_reason,review_target_spec,entity_type,entity_id,entity_name,entity_url,metafield_id,metafield_key,remote_value_state,active_publication_match_status,policy_block_reason,storefront_url,storefront_check_command
3,orphan_remote,product:112076:11234,product,112076,"Affordable Hotel Luggage Cart | 1"", tube",/affordable-hotel-luggage-cart-1-tube/,11234,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/affordable-hotel-luggage-cart-1-tube/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/affordable-hotel-luggage-cart-1-tube/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
3,orphan_remote,product:112092:11235,product,112092,Glaro Glider Deluxe 4 Wheel Bellman Cart,/glaro-glider-deluxe-4-wheel-bellman-cart/,11235,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/glaro-glider-deluxe-4-wheel-bellman-cart/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/glaro-glider-deluxe-4-wheel-bellman-cart/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
3,orphan_remote,product:112095:11354,product,112095,GANESH | HEAVY DUVET INSERTS | TWIN 66X89 | 100% COTTON CAMBRIC | MICRO GEL FIBER WHITE,/ganesh-heavy-duvet-inserts-twin-66x89-100-cotton-cambric-micro-gel-fiber-white/,11354,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/ganesh-heavy-duvet-inserts-twin-66x89-100-cotton-cambric-micro-gel-fiber-white/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/ganesh-heavy-duvet-inserts-twin-66x89-100-cotton-cambric-micro-gel-fiber-white/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
3,orphan_remote,product:112264:11236,product,112264,EZ Sleeper - Hotel Portable Bed,/ez-sleeper-hotel-portable-bed/,11236,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/ez-sleeper-hotel-portable-bed/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/ez-sleeper-hotel-portable-bed/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
3,orphan_remote,product:112327:11237,product,112327,Hookless | Mini Waffle Shower Curtain,/hookless-mini-waffle-shower-curtain/,11237,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/hookless-mini-waffle-shower-curtain/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/hookless-mini-waffle-shower-curtain/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
3,orphan_remote,product:112379:11238,product,112379,Versatile Self-Serve & Nestable Luggage Carts - All Styles!,/versatile-self-serve-nestable-luggage-carts-all-styles/,11238,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/versatile-self-serve-nestable-luggage-carts-all-styles/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/versatile-self-serve-nestable-luggage-carts-all-styles/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
3,orphan_remote,product:112391:11360,product,112391,CONAIR® 1875 Watt Hotel Hair Dryer with Ionic Conditioning - Pack of 4,/conair-1875-watt-hotel-hair-dryer-with-ionic-conditioning-pack-of-4/,11360,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/conair-1875-watt-hotel-hair-dryer-with-ionic-conditioning-pack-of-4/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/conair-1875-watt-hotel-hair-dryer-with-ionic-conditioning-pack-of-4/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
3,orphan_remote,product:112397:11361,product,112397,Cuisinart® | Dishwasher-Safe Anodized Saucepan w/ Tempered Glass Cover - All Sizes,/cuisinart-dishwasher-safe-anodized-saucepan-w-tempered-glass-cover-all-sizes/,11361,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/cuisinart-dishwasher-safe-anodized-saucepan-w-tempered-glass-cover-all-sizes/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/cuisinart-dishwasher-safe-anodized-saucepan-w-tempered-glass-cover-all-sizes/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
4,orphan_remote,product:112405:11239,product,112405,Lexington Rollaway & Fold Out Bed,/lexington-rollaway-fold-out-bed/,11239,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/lexington-rollaway-fold-out-bed/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/lexington-rollaway-fold-out-bed/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
4,orphan_remote,product:112406:11240,product,112406,Rollaway Bed Mattress Only,/products/rollaway-bed-mattress-only.html,11240,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/products/rollaway-bed-mattress-only.html,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/products/rollaway-bed-mattress-only.html' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
4,orphan_remote,product:112408:11241,product,112408,Rollaway fold up bed frame,/rollaway-fold-up-bed-frame/,11241,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/rollaway-fold-up-bed-frame/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/rollaway-fold-up-bed-frame/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
4,orphan_remote,product:112409:11242,product,112409,SICO® Economy Mobile Sleeper - Hotel Rollaway Bed Mattress,/sico-economy-mobile-sleeper-hotel-rollaway-bed-mattress/,11242,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/sico-economy-mobile-sleeper-hotel-rollaway-bed-mattress/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/sico-economy-mobile-sleeper-hotel-rollaway-bed-mattress/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
4,orphan_remote,product:112411:11243,product,112411,"Rollaway Bed | Twin Size | Hotel Pillow Top 10.5"" Coil Spring Mattress",/rollaway-bed-twin-size-hotel-pillow-top-10-5-coil-spring-mattress/,11243,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/rollaway-bed-twin-size-hotel-pillow-top-10-5-coil-spring-mattress/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/rollaway-bed-twin-size-hotel-pillow-top-10-5-coil-spring-mattress/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
4,orphan_remote,product:112413:11244,product,112413,Bellman Cart | Gold Coast - All Styles & Deckings,/bellman-cart-gold-coast-all-styles-deckings/,11244,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/bellman-cart-gold-coast-all-styles-deckings/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/bellman-cart-gold-coast-all-styles-deckings/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
4,orphan_remote,product:112419:11245,product,112419,Courtyard Waffle Polyester Hotel Shower Curtain - Pack of 12,/courtyard-waffle-polyester-hotel-shower-curtain-pack-of-12/,11245,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/courtyard-waffle-polyester-hotel-shower-curtain-pack-of-12/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/courtyard-waffle-polyester-hotel-shower-curtain-pack-of-12/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
4,orphan_remote,product:112427:11246,product,112427,Hyde Park Cart - Hotel Luggage Carrier,/hyde-park-cart-hotel-luggage-carrier/,11246,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/hyde-park-cart-hotel-luggage-carrier/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/hyde-park-cart-hotel-luggage-carrier/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
4,orphan_remote,product:112428:11247,product,112428,Easy Movers Bellman Cart | Stainless Steel,/easy-movers-bellman-cart-stainless-steel/,11247,internal_links_html,link_html,missing,,https://www.hotels4humanity.com/easy-movers-bellman-cart-stainless-steel/,$html=(Invoke-WebRequest -Uri 'https://www.hotels4humanity.com/easy-movers-bellman-cart-stainless-steel/' -UseBasicParsing -TimeoutSec 60).Content; [PSCustomObject]@{ContainsRouteAuthorityBlock=($html -match 'h4h-internal-links'); ContainsExpectedHeading=($html -match 'Related options')}
